Campaign_ID,Channel,Start_Date,Impressions,Clicks,Conversions,Cost,Revenue,Age_Group,Gender,Region,Engagement_Rate
C5516,Email Campaign,2025-08-18 19:00:00,28527,3075,947,4982.74,6880.3,26-35,Male,South USA,25.58
C5517,Instagram Ads,2025-08-18 20:00:00,19074,606,160,6330.54,5038.64,46-55,Female,East USA,31.21
C5518,Instagram Ads,2025-08-18 21:00:00,16549,4956,807,3345.95,11639.88,26-35,Male,East USA,9.43
C5519,Facebook Ads,2025-08-18 22:00:00,30963,3051,274,5559.27,14129.34,55+,Female,North USA,1.75
C5520,Facebook Ads,2025-08-18 23:00:00,26920,1153,229,2612.81,16276.63,18-25,Female,East USA,47.92
C5521,Google Ads,2025-08-19 00:00:00,31826,2774,225,3114.96,7020.92,55+,Male,West USA,1.47
C5522,Facebook Ads,2025-08-19 01:00:00,37071,2667,324,6539.77,16264.79,55+,Female,East USA,0.2
C5523,Instagram Ads,2025-08-19 02:00:00,17061,2004,677,1545.98,9351.13,55+,Male,North USA,16.23
C5524,Twitter Ads,2025-08-19 03:00:00,29810,4470,225,6191.36,2112.73,46-55,Female,North USA,11.2
C5525,Instagram Ads,2025-08-19 04:00:00,48966,4687,344,8529.74,16941.52,55+,Male,North USA,28.72
C5526,Google Ads,2025-08-19 05:00:00,23800,2994,368,1248.21,10997.93,18-25,Female,South USA,44.72
C5527,Facebook Ads,2025-08-19 06:00:00,44423,1200,635,8979.74,12089.14,18-25,Male,South USA,24.11
C5528,Instagram Ads,2025-08-19 07:00:00,42692,3761,170,840.48,18756.08,26-35,Male,North USA,38.69
C5529,Instagram Ads,2025-08-19 08:00:00,10940,1736,824,3521.65,11227.11,18-25,Male,East USA,45.47
C5530,Facebook Ads,2025-08-19 09:00:00,4924,1555,619,6124.57,211.11,26-35,Female,East USA,9.55
C5531,Facebook Ads,2025-08-19 10:00:00,29054,3713,520,5616.18,17425.26,46-55,Male,West USA,24.47
C5532,Instagram Ads,2025-08-19 11:00:00,10783,138,927,1009.09,5766.55,36-45,Male,East USA,32.14
C5533,Email Campaign,2025-08-19 12:00:00,38253,3184,166,7999.19,10085.16,18-25,Female,North USA,16.66
C5534,Email Campaign,2025-08-19 13:00:00,46397,4339,171,9732.88,4177.24,18-25,Male,South USA,37.01
C5535,Facebook Ads,2025-08-19 14:00:00,14233,2831,51,1853.22,6009.97,26-35,Male,North USA,35.3
C5536,Email Campaign,2025-08-19 15:00:00,46669,2515,189,8956.55,13764.31,55+,Male,West USA,21.11
C5537,Google Ads,2025-08-19 16:00:00,25484,858,312,5590.25,8648.51,36-45,Male,West USA,4.49
C5538,Email Campaign,2025-08-19 17:00:00,26068,4442,339,9362.54,12579.9,26-35,Female,South USA,0.68
C5539,Twitter Ads,2025-08-19 18:00:00,1191,3216,572,1802.06,16489.16,36-45,Female,East USA,18.53
C5540,Email Campaign,2025-08-19 19:00:00,26074,864,773,7930.61,6882.36,55+,Male,West USA,4.2
C5541,Twitter Ads,2025-08-19 20:00:00,5917,2522,438,644.83,11409.97,36-45,Female,East USA,39.1
C5542,Facebook Ads,2025-08-19 21:00:00,39599,1414,359,8837.8,15574.0,36-45,Male,South USA,16.78
C5543,Facebook Ads,2025-08-19 22:00:00,26832,4402,129,6757.89,14330.95,55+,Male,North USA,33.34
C5544,Instagram Ads,2025-08-19 23:00:00,43928,4095,84,3734.04,10842.88,55+,Female,South USA,17.38
C5545,Facebook Ads,2025-08-20 00:00:00,21706,4129,683,1945.14,7729.33,26-35,Female,East USA,39.82
C5546,Facebook Ads,2025-08-20 01:00:00,14682,3793,670,8174.5,8209.29,36-45,Female,West USA,44.43
C5547,Twitter Ads,2025-08-20 02:00:00,27762,3285,132,6052.25,8719.39,46-55,Male,South USA,41.89
C5548,Instagram Ads,2025-08-20 03:00:00,24383,2966,662,3636.14,7042.03,36-45,Female,North USA,24.28
C5549,Email Campaign,2025-08-20 04:00:00,28796,1417,191,4466.17,14011.61,55+,Male,North USA,4.29
C5550,Instagram Ads,2025-08-20 05:00:00,24666,800,930,8274.1,2595.76,46-55,Male,North USA,18.65
C5551,Twitter Ads,2025-08-20 06:00:00,26662,4483,899,3422.33,19352.34,18-25,Female,South USA,21.28
C5552,Facebook Ads,2025-08-20 07:00:00,46159,2301,798,941.85,15601.81,18-25,Female,South USA,48.02
C5553,Email Campaign,2025-08-20 08:00:00,35642,1693,266,9117.26,6033.44,26-35,Male,East USA,28.32
C5554,Twitter Ads,2025-08-20 09:00:00,42830,4087,963,3904.07,946.7,36-45,Male,North USA,32.08
C5555,Facebook Ads,2025-08-20 10:00:00,38531,4245,846,3516.46,14254.93,46-55,Male,North USA,39.12
C5556,Facebook Ads,2025-08-20 11:00:00,11234,1330,766,2083.78,14713.74,18-25,Female,North USA,28.45
C5557,Instagram Ads,2025-08-20 12:00:00,10221,2712,607,8979.35,19276.09,26-35,Female,North USA,29.96
C5558,Email Campaign,2025-08-20 13:00:00,12410,3237,592,2214.18,5148.74,26-35,Male,West USA,12.34
C5559,Twitter Ads,2025-08-20 14:00:00,15519,2008,278,6384.9,1746.23,55+,Female,West USA,3.04
C5560,Facebook Ads,2025-08-20 15:00:00,2051,1890,502,8813.61,18311.18,36-45,Female,North USA,36.1
C5561,Instagram Ads,2025-08-20 16:00:00,45993,3028,189,397.39,5247.12,55+,Male,North USA,42.45
C5562,Facebook Ads,2025-08-20 17:00:00,10765,1188,800,8296.48,14458.48,18-25,Male,South USA,20.66
C5563,Facebook Ads,2025-08-20 18:00:00,12382,2481,158,4135.46,1307.13,36-45,Female,South USA,27.49
C5564,Facebook Ads,2025-08-20 19:00:00,13580,4227,527,6596.85,15235.64,55+,Female,East USA,15.43
C5565,Google Ads,2025-08-20 20:00:00,33323,3045,157,3755.43,2627.82,46-55,Male,East USA,22.57
C5566,Instagram Ads,2025-08-20 21:00:00,45757,3669,853,6970.39,13942.17,18-25,Female,South USA,10.52
C5567,Email Campaign,2025-08-20 22:00:00,12939,1265,689,2580.23,10693.63,18-25,Male,West USA,38.02
C5568,Facebook Ads,2025-08-20 23:00:00,30964,700,18,268.21,19114.21,26-35,Male,South USA,24.65
C5569,Email Campaign,2025-08-21 00:00:00,1307,2125,187,9480.49,834.66,18-25,Male,East USA,27.4
C5570,Twitter Ads,2025-08-21 01:00:00,4359,1684,805,212.86,5911.77,55+,Male,South USA,1.95
C5571,Facebook Ads,2025-08-21 02:00:00,30648,1087,404,8249.79,1483.23,18-25,Male,North USA,31.16
C5572,Email Campaign,2025-08-21 03:00:00,36944,2065,637,1732.92,17596.03,26-35,Male,South USA,10.21
C5573,Instagram Ads,2025-08-21 04:00:00,35019,1539,617,3952.59,11918.63,18-25,Male,South USA,19.23
C5574,Google Ads,2025-08-21 05:00:00,39134,4715,340,8233.8,10745.9,26-35,Male,South USA,20.69
C5575,Twitter Ads,2025-08-21 06:00:00,28323,968,865,2099.02,2716.01,18-25,Female,South USA,22.49
C5576,Email Campaign,2025-08-21 07:00:00,7226,2163,65,8663.79,9831.74,18-25,Male,North USA,11.45
C5577,Twitter Ads,2025-08-21 08:00:00,22689,1229,216,5002.7,8034.2,26-35,Female,North USA,42.52
C5578,Twitter Ads,2025-08-21 09:00:00,31971,4478,114,3693.23,6383.46,26-35,Female,South USA,21.45
C5579,Instagram Ads,2025-08-21 10:00:00,26954,4556,556,6641.26,15466.56,18-25,Female,East USA,30.65
C5580,Google Ads,2025-08-21 11:00:00,25423,3829,730,3446.83,1319.39,46-55,Male,West USA,30.74
C5581,Twitter Ads,2025-08-21 12:00:00,31391,2034,802,3505.52,12969.05,36-45,Female,West USA,30.39
C5582,Email Campaign,2025-08-21 13:00:00,15330,1176,890,7348.59,16477.56,18-25,Male,West USA,28.01
C5583,Facebook Ads,2025-08-21 14:00:00,5891,1739,364,3132.83,18155.41,18-25,Male,South USA,41.15
C5584,Twitter Ads,2025-08-21 15:00:00,5992,1492,668,2047.69,14943.74,36-45,Male,North USA,40.65
C5585,Instagram Ads,2025-08-21 16:00:00,2961,130,498,8086.08,5720.87,36-45,Male,East USA,20.92
C5586,Instagram Ads,2025-08-21 17:00:00,13497,803,808,8063.44,12050.1,18-25,Female,East USA,31.83
C5587,Email Campaign,2025-08-21 18:00:00,33551,968,602,5000.98,2913.93,36-45,Female,North USA,5.23
C5588,Google Ads,2025-08-21 19:00:00,11848,332,512,5290.22,2429.51,46-55,Male,East USA,4.63
C5589,Facebook Ads,2025-08-21 20:00:00,14255,1050,59,6975.96,12808.62,55+,Female,North USA,24.05
C5590,Facebook Ads,2025-08-21 21:00:00,5567,158,96,5117.28,17037.04,36-45,Male,East USA,45.02
C5591,Email Campaign,2025-08-21 22:00:00,49847,2918,712,4199.55,1438.24,26-35,Female,South USA,32.53
C5592,Instagram Ads,2025-08-21 23:00:00,40281,3700,312,9949.2,2209.47,46-55,Female,West USA,33.49
C5593,Email Campaign,2025-08-22 00:00:00,49003,3249,10,1519.02,11355.59,26-35,Female,West USA,7.97
C5594,Email Campaign,2025-08-22 01:00:00,21389,401,390,5947.64,4442.42,46-55,Male,East USA,22.72
C5595,Twitter Ads,2025-08-22 02:00:00,45523,2950,963,8864.34,12275.18,36-45,Male,East USA,20.1
C5596,Facebook Ads,2025-08-22 03:00:00,44919,3044,659,6887.79,4369.42,26-35,Female,South USA,39.17
C5597,Facebook Ads,2025-08-22 04:00:00,17567,2023,657,8815.19,2417.99,55+,Female,South USA,6.98
C5598,Twitter Ads,2025-08-22 05:00:00,4358,416,371,3396.53,10956.94,55+,Female,East USA,27.01
C5599,Instagram Ads,2025-08-22 06:00:00,23999,1988,390,2756.33,17257.68,26-35,Male,West USA,45.58
C5600,Instagram Ads,2025-08-22 07:00:00,43358,2815,675,8520.16,13733.93,46-55,Male,North USA,44.63
C5601,Facebook Ads,2025-08-22 08:00:00,11988,4885,171,3971.44,16392.63,36-45,Female,North USA,42.63
C5602,Email Campaign,2025-08-22 09:00:00,41446,1981,28,7111.34,5400.07,46-55,Female,South USA,18.81
C5603,Facebook Ads,2025-08-22 10:00:00,32521,3998,983,1520.1,17730.98,46-55,Female,West USA,47.06
C5604,Facebook Ads,2025-08-22 11:00:00,6698,4213,849,7570.59,7603.08,36-45,Female,South USA,40.28
C5605,Facebook Ads,2025-08-22 12:00:00,2273,1278,252,5512.38,17063.71,55+,Female,West USA,42.57
C5606,Instagram Ads,2025-08-22 13:00:00,28543,3955,138,2722.69,9476.39,36-45,Female,South USA,46.62
C5607,Twitter Ads,2025-08-22 14:00:00,32349,4973,185,4970.31,5430.37,46-55,Female,East USA,46.86
C5608,Email Campaign,2025-08-22 15:00:00,12241,4555,418,6984.59,5279.15,26-35,Female,South USA,12.08
C5609,Twitter Ads,2025-08-22 16:00:00,10497,431,801,168.27,11396.59,36-45,Female,East USA,6.47
C5610,Instagram Ads,2025-08-22 17:00:00,42875,627,952,6392.8,1672.3,18-25,Female,West USA,34.57
C5611,Instagram Ads,2025-08-22 18:00:00,33703,2159,93,5438.83,18608.12,36-45,Female,West USA,28.2
C5612,Google Ads,2025-08-22 19:00:00,45041,1198,385,2241.85,5502.12,18-25,Male,North USA,16.44
C5613,Instagram Ads,2025-08-22 20:00:00,32954,311,231,7542.16,6778.93,36-45,Female,East USA,34.25
C5614,Email Campaign,2025-08-22 21:00:00,9002,1814,334,3069.44,4742.7,18-25,Female,South USA,3.19
C5615,Email Campaign,2025-08-22 22:00:00,5247,2788,460,2804.77,159.86,46-55,Male,South USA,2.46
C5616,Twitter Ads,2025-08-22 23:00:00,42988,2430,425,4738.62,13881.75,18-25,Male,East USA,17.78
C5617,Instagram Ads,2025-08-23 00:00:00,22698,3366,666,6777.69,11852.0,46-55,Male,South USA,9.77
C5618,Facebook Ads,2025-08-23 01:00:00,20738,1132,454,9292.02,16211.93,46-55,Male,North USA,35.96
C5619,Facebook Ads,2025-08-23 02:00:00,11703,1432,627,1456.5,916.11,55+,Female,West USA,47.41
C5620,Email Campaign,2025-08-23 03:00:00,49240,1940,334,3994.86,18580.25,46-55,Male,East USA,33.12
C5621,Twitter Ads,2025-08-23 04:00:00,18570,4786,532,716.55,6684.65,55+,Male,North USA,32.77
C5622,Instagram Ads,2025-08-23 05:00:00,13392,2238,175,7597.58,18270.09,55+,Female,North USA,0.43
C5623,Instagram Ads,2025-08-23 06:00:00,45724,4651,717,4504.94,2231.92,55+,Male,South USA,25.66
C5624,Google Ads,2025-08-23 07:00:00,33299,4191,752,7083.94,14904.02,26-35,Male,South USA,40.87
C5625,Facebook Ads,2025-08-23 08:00:00,16641,543,668,3255.83,11629.23,18-25,Male,East USA,32.74
C5626,Google Ads,2025-08-23 09:00:00,14998,4274,880,8450.96,7228.01,36-45,Female,West USA,11.47
C5627,Facebook Ads,2025-08-23 10:00:00,7305,1598,247,5371.54,1674.93,36-45,Female,East USA,42.44
C5628,Email Campaign,2025-08-23 11:00:00,33726,1026,992,9438.9,12134.26,46-55,Female,West USA,48.22
C5629,Facebook Ads,2025-08-23 12:00:00,19782,722,922,834.21,626.15,46-55,Female,North USA,14.02
C5630,Google Ads,2025-08-23 13:00:00,13721,1579,22,5167.05,10075.51,55+,Male,North USA,10.43
C5631,Instagram Ads,2025-08-23 14:00:00,40763,3137,740,7676.23,12123.75,55+,Female,East USA,16.99
C5632,Email Campaign,2025-08-23 15:00:00,13427,3485,266,6021.52,14677.22,46-55,Female,West USA,3.25
C5633,Google Ads,2025-08-23 16:00:00,47550,3418,523,280.78,19827.56,46-55,Female,North USA,43.68
C5634,Instagram Ads,2025-08-23 17:00:00,21566,333,219,9724.77,5275.86,46-55,Male,South USA,46.47
C5635,Instagram Ads,2025-08-23 18:00:00,3230,1717,493,3017.72,6515.56,36-45,Female,East USA,31.7
C5636,Google Ads,2025-08-23 19:00:00,7511,2791,374,2530.31,6888.79,46-55,Male,West USA,38.24
C5637,Facebook Ads,2025-08-23 20:00:00,43229,2130,234,4882.32,14658.5,26-35,Male,South USA,33.47
C5638,Instagram Ads,2025-08-23 21:00:00,27177,486,203,5444.47,18643.2,36-45,Male,East USA,18.93
C5639,Instagram Ads,2025-08-23 22:00:00,5765,1734,205,7674.57,19489.04,26-35,Female,East USA,31.64
C5640,Twitter Ads,2025-08-23 23:00:00,21354,4233,409,3963.07,18921.65,18-25,Female,South USA,41.83
C5641,Email Campaign,2025-08-24 00:00:00,24929,1284,781,4427.61,17599.72,46-55,Male,North USA,40.51
C5642,Facebook Ads,2025-08-24 01:00:00,29820,2067,66,5372.85,19820.45,46-55,Female,West USA,4.14
C5643,Instagram Ads,2025-08-24 02:00:00,47040,340,978,3974.15,7581.32,26-35,Female,West USA,23.18
C5644,Facebook Ads,2025-08-24 03:00:00,30523,661,634,9149.75,18971.59,36-45,Male,West USA,19.93
C5645,Instagram Ads,2025-08-24 04:00:00,6552,2099,222,8519.96,15244.3,55+,Male,South USA,37.63
C5646,Google Ads,2025-08-24 05:00:00,1627,2029,288,4576.99,3452.35,26-35,Male,West USA,25.12
C5647,Email Campaign,2025-08-24 06:00:00,12989,2879,765,51.94,1004.76,36-45,Female,North USA,17.55
C5648,Google Ads,2025-08-24 07:00:00,14780,1775,389,9014.3,4368.23,26-35,Female,South USA,35.35
C5649,Twitter Ads,2025-08-24 08:00:00,7589,2615,126,1287.15,15597.15,36-45,Male,West USA,23.73
C5650,Instagram Ads,2025-08-24 09:00:00,35812,1777,907,2482.9,12670.77,36-45,Female,South USA,12.91
C5651,Facebook Ads,2025-08-24 10:00:00,29128,4241,460,1565.99,4564.69,46-55,Female,East USA,44.53
C5652,Instagram Ads,2025-08-24 11:00:00,46939,3846,608,1839.16,14864.24,46-55,Female,South USA,5.74
C5653,Twitter Ads,2025-08-24 12:00:00,39652,3456,419,8038.63,2912.31,55+,Female,South USA,1.0
C5654,Facebook Ads,2025-08-24 13:00:00,28790,1751,902,5816.04,16454.64,26-35,Female,East USA,7.28
C5655,Instagram Ads,2025-08-24 14:00:00,41953,4277,376,9563.15,15903.8,55+,Male,North USA,8.27
C5656,Email Campaign,2025-08-24 15:00:00,1249,3941,784,2352.96,19454.26,26-35,Male,West USA,26.95
C5657,Facebook Ads,2025-08-24 16:00:00,20309,2541,821,4882.07,3090.56,55+,Male,South USA,31.28
C5658,Twitter Ads,2025-08-24 17:00:00,26901,4985,938,9775.41,18141.6,36-45,Male,South USA,22.49
C5659,Instagram Ads,2025-08-24 18:00:00,24576,694,122,8273.11,6887.94,26-35,Male,South USA,10.29
C5660,Email Campaign,2025-08-24 19:00:00,32508,2712,969,7299.73,8379.59,26-35,Female,East USA,6.7
C5661,Google Ads,2025-08-24 20:00:00,10175,4196,173,1930.3,9422.06,55+,Male,East USA,24.66
C5662,Facebook Ads,2025-08-24 21:00:00,26464,1596,13,7705.58,12575.39,46-55,Male,East USA,28.32
C5663,Instagram Ads,2025-08-24 22:00:00,17260,3655,639,3508.27,19895.79,46-55,Male,South USA,15.27
C5664,Google Ads,2025-08-24 23:00:00,36440,4961,32,5328.84,12039.18,46-55,Female,East USA,11.1
C5665,Instagram Ads,2025-08-25 00:00:00,30546,4866,930,6111.15,18541.65,18-25,Female,East USA,4.12
C5666,Google Ads,2025-08-25 01:00:00,41047,3458,754,6113.17,5175.06,36-45,Female,South USA,1.41
C5667,Facebook Ads,2025-08-25 02:00:00,42430,1701,611,7278.91,8028.39,55+,Female,West USA,5.38
C5668,Instagram Ads,2025-08-25 03:00:00,2987,1014,997,6633.94,10139.54,55+,Male,West USA,37.13
C5669,Twitter Ads,2025-08-25 04:00:00,26105,1944,776,730.29,6525.75,36-45,Female,South USA,17.27
C5670,Google Ads,2025-08-25 05:00:00,13948,2095,101,4600.6,19539.66,18-25,Male,South USA,1.47
C5671,Google Ads,2025-08-25 06:00:00,14026,194,478,6657.01,14541.1,18-25,Male,South USA,25.46
C5672,Email Campaign,2025-08-25 07:00:00,3773,592,979,2995.13,9629.74,18-25,Male,East USA,26.85
C5673,Email Campaign,2025-08-25 08:00:00,46927,3169,164,3164.91,15050.96,18-25,Male,North USA,21.49
C5674,Twitter Ads,2025-08-25 09:00:00,10878,249,828,1289.45,9402.11,26-35,Male,West USA,5.62
C5675,Facebook Ads,2025-08-25 10:00:00,43946,1146,636,4215.22,442.78,55+,Female,East USA,37.77
C5676,Twitter Ads,2025-08-25 11:00:00,11377,2903,216,9868.96,10909.55,36-45,Female,West USA,34.49
C5677,Email Campaign,2025-08-25 12:00:00,8347,498,90,2888.93,12541.19,36-45,Female,South USA,19.8
C5678,Google Ads,2025-08-25 13:00:00,34776,4576,624,5337.8,19626.03,36-45,Female,South USA,19.1
C5679,Facebook Ads,2025-08-25 14:00:00,4783,651,492,7445.21,911.78,18-25,Male,North USA,7.88
C5680,Instagram Ads,2025-08-25 15:00:00,5298,394,974,184.3,10290.73,36-45,Female,West USA,37.7
C5681,Instagram Ads,2025-08-25 16:00:00,5668,1243,601,9009.37,2053.28,55+,Female,East USA,30.02
C5682,Twitter Ads,2025-08-25 17:00:00,21671,555,416,3896.17,3065.02,26-35,Male,West USA,4.38
C5683,Google Ads,2025-08-25 18:00:00,35820,1653,112,8697.7,12248.22,36-45,Female,East USA,18.97
C5684,Facebook Ads,2025-08-25 19:00:00,35484,268,249,437.53,4708.2,36-45,Female,West USA,45.19
C5685,Instagram Ads,2025-08-25 20:00:00,34078,4905,274,1499.35,15008.56,55+,Male,East USA,22.67
C5686,Facebook Ads,2025-08-25 21:00:00,48159,2046,42,3259.17,10332.55,26-35,Male,East USA,16.31
C5687,Facebook Ads,2025-08-25 22:00:00,21922,353,44,3487.34,4442.44,18-25,Male,South USA,32.22
C5688,Twitter Ads,2025-08-25 23:00:00,35028,2476,258,8485.55,9926.45,55+,Female,North USA,10.23
C5689,Email Campaign,2025-08-26 00:00:00,46925,1420,59,161.45,117.55,46-55,Male,East USA,26.24
C5690,Facebook Ads,2025-08-26 01:00:00,21316,2983,289,6429.06,17268.53,18-25,Female,West USA,33.51
C5691,Google Ads,2025-08-26 02:00:00,12460,3707,993,1356.56,352.3,46-55,Female,South USA,42.76
C5692,Twitter Ads,2025-08-26 03:00:00,17968,2225,763,8241.0,239.5,26-35,Male,East USA,34.66
C5693,Instagram Ads,2025-08-26 04:00:00,31266,3596,161,7796.8,12268.93,46-55,Female,South USA,19.28
C5694,Instagram Ads,2025-08-26 05:00:00,31209,2340,668,5024.21,19473.07,55+,Female,North USA,38.41
C5695,Instagram Ads,2025-08-26 06:00:00,25000,500,560,2166.24,17133.08,36-45,Male,South USA,44.93
C5696,Instagram Ads,2025-08-26 07:00:00,15011,2256,710,6363.23,5115.18,18-25,Female,East USA,23.94
C5697,Facebook Ads,2025-08-26 08:00:00,3866,2476,546,1604.77,4013.67,55+,Female,North USA,0.32
C5698,Twitter Ads,2025-08-26 09:00:00,48133,462,765,1940.74,12559.63,26-35,Female,North USA,44.06
C5699,Twitter Ads,2025-08-26 10:00:00,6898,4038,744,6285.56,16470.49,36-45,Male,East USA,8.36
C5700,Facebook Ads,2025-08-26 11:00:00,19395,3951,239,9912.72,7305.37,46-55,Female,East USA,6.4
C5701,Twitter Ads,2025-08-26 12:00:00,40019,3512,674,8916.06,8703.86,55+,Female,East USA,15.45
C5702,Email Campaign,2025-08-26 13:00:00,38707,2406,932,5951.42,2398.24,55+,Female,East USA,19.06
C5703,Twitter Ads,2025-08-26 14:00:00,5006,184,297,5408.44,3141.25,36-45,Female,West USA,39.99
C5704,Email Campaign,2025-08-26 15:00:00,35393,1924,404,9983.93,11410.2,36-45,Male,East USA,19.52
C5705,Twitter Ads,2025-08-26 16:00:00,11956,3985,462,5496.6,2142.86,36-45,Male,South USA,2.54
C5706,Google Ads,2025-08-26 17:00:00,31663,407,629,4230.16,4120.72,26-35,Female,West USA,31.83
C5707,Instagram Ads,2025-08-26 18:00:00,7078,4457,42,9100.08,4770.07,26-35,Male,East USA,33.59
C5708,Instagram Ads,2025-08-26 19:00:00,30631,2021,924,2380.13,8934.1,46-55,Female,South USA,40.73
C5709,Google Ads,2025-08-26 20:00:00,31140,730,372,1020.38,1007.68,46-55,Male,East USA,20.0
C5710,Google Ads,2025-08-26 21:00:00,42691,4875,120,6359.2,10045.44,26-35,Male,North USA,4.39
C5711,Email Campaign,2025-08-26 22:00:00,4961,2471,130,1003.7,18580.62,36-45,Male,South USA,27.7
C5712,Twitter Ads,2025-08-26 23:00:00,30277,3400,25,3762.83,586.83,18-25,Female,South USA,6.14
C5713,Email Campaign,2025-08-27 00:00:00,42574,3767,748,4264.59,12656.6,46-55,Female,North USA,0.95
C5714,Facebook Ads,2025-08-27 01:00:00,32417,826,532,5498.0,16733.26,26-35,Male,North USA,38.95
C5715,Email Campaign,2025-08-27 02:00:00,23484,1748,724,9917.01,6317.97,18-25,Male,East USA,20.23
C5716,Facebook Ads,2025-08-27 03:00:00,19103,4412,723,2248.77,2717.22,55+,Female,South USA,26.3
C5717,Twitter Ads,2025-08-27 04:00:00,30345,1369,107,3788.78,962.46,46-55,Female,West USA,33.18
C5718,Facebook Ads,2025-08-27 05:00:00,47326,4643,125,1365.79,12913.67,55+,Male,West USA,20.11
C5719,Email Campaign,2025-08-27 06:00:00,40454,418,974,6095.75,11089.46,46-55,Male,South USA,2.65
C5720,Instagram Ads,2025-08-27 07:00:00,2587,3575,480,7290.35,4662.97,26-35,Female,West USA,12.71
C5721,Facebook Ads,2025-08-27 08:00:00,43571,2878,448,4846.66,16649.18,26-35,Male,North USA,9.8
C5722,Email Campaign,2025-08-27 09:00:00,22031,3158,290,2496.02,14736.58,26-35,Female,North USA,48.87
C5723,Email Campaign,2025-08-27 10:00:00,27212,4234,358,6227.84,5600.93,55+,Female,South USA,37.0
C5724,Instagram Ads,2025-08-27 11:00:00,11350,1702,241,5414.62,15091.92,46-55,Female,South USA,22.63
C5725,Twitter Ads,2025-08-27 12:00:00,19816,2356,982,1753.3,4975.38,55+,Male,North USA,3.26
C5726,Email Campaign,2025-08-27 13:00:00,21288,929,120,4086.53,13537.82,55+,Male,West USA,5.88
C5727,Google Ads,2025-08-27 14:00:00,30432,955,361,4380.21,2459.05,36-45,Female,East USA,40.66
C5728,Email Campaign,2025-08-27 15:00:00,45222,2748,939,9827.05,13875.57,18-25,Female,North USA,47.28
C5729,Facebook Ads,2025-08-27 16:00:00,49617,1958,21,8500.39,4851.61,18-25,Female,West USA,1.66
C5730,Instagram Ads,2025-08-27 17:00:00,7837,1202,993,7356.99,11492.14,55+,Female,West USA,45.53
C5731,Twitter Ads,2025-08-27 18:00:00,35217,2581,497,8893.33,3532.03,18-25,Male,North USA,19.09
C5732,Facebook Ads,2025-08-27 19:00:00,21884,1920,542,7368.07,14546.74,26-35,Female,South USA,10.76
C5733,Google Ads,2025-08-27 20:00:00,6454,2179,648,9038.85,1311.5,46-55,Female,East USA,5.2
C5734,Instagram Ads,2025-08-27 21:00:00,10424,3258,294,592.8,3391.81,55+,Male,East USA,38.61
C5735,Facebook Ads,2025-08-27 22:00:00,37885,2540,956,4587.86,3764.32,55+,Female,East USA,23.5
C5736,Email Campaign,2025-08-27 23:00:00,42637,3784,642,7481.64,922.74,18-25,Female,South USA,41.64
C5737,Google Ads,2025-08-28 00:00:00,44618,1355,645,5853.79,14925.75,18-25,Male,East USA,11.39
